radius,xi,mass,luminosity,pressure,temperature,density,egr,theta,y
3.78624e+008,0,2.24014e+030,9.52287e+026,3.32621e+014,1.04803e+007,2370.96,1.70922e-005,0,0
3.80016e+008,0,2.24607e+030,9.52388e+026,3.2923e+014,1.048e+007,2346.73,1.69158e-005,0,0
3.81408e+008,0,2.25198e+030,9.52487e+026,3.2589e+014,1.04798e+007,2322.87,1.67422e-005,0,0
3.828e+008,0,2.25788e+030,9.52584e+026,3.22598e+014,1.04795e+007,2299.35,1.65711e-005,0,0
3.84192e+008,0,2.26375e+030,9.52681e+026,3.19355e+014,1.04793e+007,2276.18,1.64025e-005,0,0
3.85584e+008,0,2.26961e+030,9.52776e+026,3.16159e+014,1.04791e+007,2253.35,1.62365e-005,0,0
3.86976e+008,0,2.27546e+030,9.5287e+026,3.13009e+014,1.04788e+007,2230.85,1.60729e-005,0,0
3.88368e+008,0,2.28128e+030,9.52963e+026,3.09906e+014,1.04786e+007,2208.68,1.59117e-005,0,0
3.8976e+008,0,2.28709e+030,9.53054e+026,3.06847e+014,1.04784e+007,2186.83,1.57529e-005,0,0
3.91152e+008,0,2.29289e+030,9.53145e+026,3.03832e+014,1.04781e+007,2165.29,1.55964e-005,0,0
3.92544e+008,0,2.29867e+030,9.53234e+026,3.00861e+014,1.04779e+007,2144.06,1.54422e-005,0,0
3.93936e+008,0,2.30443e+030,9.53322e+026,2.97932e+014,1.04777e+007,2123.14,1.52902e-005,0,0
3.95328e+008,0,2.31018e+030,9.53409e+026,2.95044e+014,1.04775e+007,2102.51,1.51404e-005,0,0
3.9672e+008,0,2.31591e+030,9.53495e+026,2.92198e+014,1.04773e+007,2082.17,1.49928e-005,0,0
3.98112e+008,0,2.32163e+030,9.5358e+026,2.89391e+014,1.04771e+007,2062.13,1.48473e-005,0,0
3.99504e+008,0,2.32733e+030,9.53664e+026,2.86624e+014,1.04769e+007,2042.36,1.47038e-005,0,0
4.00896e+008,0,2.33302e+030,9.53746e+026,2.83896e+014,1.04767e+007,2022.87,1.45624e-005,0,0
4.02288e+008,0,2.33869e+030,9.53828e+026,2.81206e+014,1.04765e+007,2003.66,1.44229e-005,0,0
4.0368e+008,0,2.34435e+030,9.53909e+026,2.78554e+014,1.04763e+007,1984.71,1.42855e-005,0,0
4.05072e+008,0,2.34999e+030,9.53989e+026,2.75938e+014,1.04761e+007,1966.02,1.41499e-005,0,0
4.06464e+008,0,2.35562e+030,9.54068e+026,2.73358e+014,1.04759e+007,1947.59,1.40163e-005,0,0
4.07856e+008,0,2.36123e+030,9.54146e+026,2.70813e+014,1.04757e+007,1929.42,1.38845e-005,0,0
4.09248e+008,0,2.36683e+030,9.54223e+026,2.68304e+014,1.04756e+007,1911.49,1.37545e-005,0,0
4.1064e+008,0,2.37242e+030,9.54299e+026,2.65828e+014,1.04754e+007,1893.81,1.36264e-005,0,0
4.12032e+008,0,2.37799e+030,9.54374e+026,2.63386e+014,1.04752e+007,1876.37,1.35e-005,0,0
4.13424e+008,0,2.38355e+030,9.54448e+026,2.60977e+014,1.0475e+007,1859.17,1.33753e-005,0,0
4.14816e+008,0,2.3891e+030,9.54522e+026,2.58601e+014,1.04749e+007,1842.19,1.32523e-005,0,0
4.16208e+008,0,2.39463e+030,9.54595e+026,2.56257e+014,1.04747e+007,1825.45,1.3131e-005,0,0
4.176e+008,0,2.40014e+030,9.54666e+026,2.53944e+014,1.04745e+007,1808.93,1.30113e-005,0,0
4.18992e+008,0,2.40565e+030,9.54737e+026,2.51662e+014,1.04744e+007,1792.63,1.28933e-005,0,0
4.20384e+008,0,2.41114e+030,9.54807e+026,2.4941e+014,1.04742e+007,1776.55,1.27768e-005,0,0
4.21776e+008,0,2.41662e+030,9.54877e+026,2.47187e+014,1.0474e+007,1760.68,1.26619e-005,0,0
4.23168e+008,0,2.42209e+030,9.54945e+026,2.44995e+014,1.04739e+007,1745.01,1.25486e-005,0,0
4.2456e+008,0,2.42754e+030,9.55013e+026,2.42831e+014,1.04737e+007,1729.56,1.24367e-005,0,0
4.25952e+008,0,2.43298e+030,9.5508e+026,2.40695e+014,1.04736e+007,1714.31,1.23263e-005,0,0
4.27344e+008,0,2.43841e+030,9.55147e+026,2.38587e+014,1.04734e+007,1699.25,1.22174e-005,0,0
4.28736e+008,0,2.44382e+030,9.55212e+026,2.36506e+014,1.04733e+007,1684.4,1.21099e-005,0,0
4.30128e+008,0,2.44923e+030,9.55277e+026,2.34453e+014,1.04732e+007,1669.73,1.20038e-005,0,0
4.3152e+008,0,2.45462e+030,9.55341e+026,2.32426e+014,1.0473e+007,1655.25,1.1899e-005,0,0
4.32912e+008,0,2.46e+030,9.55405e+026,2.30424e+014,1.04729e+007,1640.96,1.17957e-005,0,0
4.34304e+008,0,2.46537e+030,9.55467e+026,2.28449e+014,1.04727e+007,1626.86,1.16936e-005,0,0
4.35696e+008,0,2.47072e+030,9.5553e+026,2.26498e+014,1.04726e+007,1612.93,1.15929e-005,0,0
4.37088e+008,0,2.47607e+030,9.55591e+026,2.24573e+014,1.04725e+007,1599.18,1.14935e-005,0,0
4.3848e+008,0,2.4814e+030,9.55652e+026,2.22672e+014,1.04723e+007,1585.61,1.13954e-005,0,0
4.39872e+008,0,2.48672e+030,9.55712e+026,2.20794e+014,1.04722e+007,1572.2,1.12985e-005,0,0
4.41264e+008,0,2.49203e+030,9.55771e+026,2.18941e+014,1.04721e+007,1558.97,1.12028e-005,0,0
4.42656e+008,0,2.49733e+030,9.5583e+026,2.1711e+014,1.0472e+007,1545.9,1.11084e-005,0,0
4.44048e+008,0,2.50262e+030,9.55888e+026,2.15302e+014,1.04718e+007,1532.99,1.10151e-005,0,0
4.4544e+008,0,2.50789e+030,9.55946e+026,2.13517e+014,1.04717e+007,1520.24,1.0923e-005,0,0
4.46832e+008,0,2.51316e+030,9.56003e+026,2.11754e+014,1.04716e+007,1507.66,1.0832e-005,0,0
4.48224e+008,0,2.51841e+030,9.5606e+026,2.10013e+014,1.04715e+007,1495.22,1.07422e-005,0,0
4.49616e+008,0,2.52366e+030,9.56115e+026,2.08293e+014,1.04714e+007,1482.94,1.06535e-005,0,0
4.51008e+008,0,2.52889e+030,9.56171e+026,2.06594e+014,1.04713e+007,1470.82,1.05659e-005,0,0
4.524e+008,0,2.53411e+030,9.56225e+026,2.04916e+014,1.04711e+007,1458.84,1.04794e-005,0,0
4.53792e+008,0,2.53933e+030,9.5628e+026,2.03258e+014,1.0471e+007,1447,1.03939e-005,0,0
4.55184e+008,0,2.54453e+030,9.56333e+026,2.0162e+014,1.04709e+007,1435.31,1.03095e-005,0,0
4.56576e+008,0,2.54972e+030,9.56386e+026,2.00003e+014,1.04708e+007,1423.76,1.02261e-005,0,0
4.57968e+008,0,2.5549e+030,9.56439e+026,1.98404e+014,1.04707e+007,1412.35,1.01438e-005,0,0
4.5936e+008,0,2.56007e+030,9.56491e+026,1.96825e+014,1.04706e+007,1401.08,1.00624e-005,0,0
4.60752e+008,0,2.56523e+030,9.56543e+026,1.95264e+014,1.04705e+007,1389.94,9.982e-006,0,0
4.62144e+008,0,2.57039e+030,9.56594e+026,1.93723e+014,1.04704e+007,1378.93,9.90257e-006,0,0
4.63536e+008,0,2.57553e+030,9.56644e+026,1.92199e+014,1.04703e+007,1368.06,9.82409e-006,0,0
4.64928e+008,0,2.58066e+030,9.56694e+026,1.90694e+014,1.04702e+007,1357.31,9.74655e-006,0,0
4.6632e+008,0,2.58578e+030,9.56744e+026,1.89206e+014,1.04701e+007,1346.69,9.66993e-006,0,0
4.67712e+008,0,2.5909e+030,9.56793e+026,1.87736e+014,1.047e+007,1336.2,9.59421e-006,0,0
4.69104e+008,0,2.596e+030,9.56841e+026,1.86282e+014,1.04699e+007,1325.83,9.51939e-006,0,0
4.70496e+008,0,2.60109e+030,9.56889e+026,1.84846e+014,1.04698e+007,1315.58,9.44545e-006,0,0
4.71888e+008,0,2.60618e+030,9.56937e+026,1.83427e+014,1.04697e+007,1305.45,9.37238e-006,0,0
4.7328e+008,0,2.61125e+030,9.56984e+026,1.82024e+014,1.04696e+007,1295.43,9.30016e-006,0,0
4.74672e+008,0,2.61632e+030,9.57031e+026,1.80637e+014,1.04695e+007,1285.54,9.22878e-006,0,0
4.76064e+008,0,2.62138e+030,9.57077e+026,1.79266e+014,1.04694e+007,1275.75,9.15822e-006,0,0
4.77456e+008,0,2.62643e+030,9.57123e+026,1.77911e+014,1.04694e+007,1266.08,9.08848e-006,0,0
4.78848e+008,0,2.63147e+030,9.57169e+026,1.76571e+014,1.04693e+007,1256.52,9.01955e-006,0,0
4.8024e+008,0,2.6365e+030,9.57214e+026,1.75247e+014,1.04692e+007,1247.07,8.95141e-006,0,0
4.81632e+008,0,2.64152e+030,9.57258e+026,1.73937e+014,1.04691e+007,1237.72,8.88404e-006,0,0
4.83024e+008,0,2.64653e+030,9.57302e+026,1.72642e+014,1.0469e+007,1228.49,8.81745e-006,0,0
4.84416e+008,0,2.65154e+030,9.57346e+026,1.71362e+014,1.04689e+007,1219.35,8.75161e-006,0,0
4.85808e+008,0,2.65654e+030,9.5739e+026,1.70097e+014,1.04688e+007,1210.32,8.68651e-006,0,0
4.872e+008,0,2.66152e+030,9.57433e+026,1.68845e+014,1.04688e+007,1201.39,8.62215e-006,0,0
4.88592e+008,0,2.6665e+030,9.57475e+026,1.67608e+014,1.04687e+007,1192.56,8.55851e-006,0,0
4.89984e+008,0,2.67148e+030,9.57518e+026,1.66384e+014,1.04686e+007,1183.83,8.49559e-006,0,0
4.91376e+008,0,2.67644e+030,9.57559e+026,1.65173e+014,1.04685e+007,1175.19,8.43337e-006,0,0
4.92768e+008,0,2.68139e+030,9.57601e+026,1.63976e+014,1.04685e+007,1166.65,8.37184e-006,0,0
4.9416e+008,0,2.68634e+030,9.57642e+026,1.62793e+014,1.04684e+007,1158.21,8.31099e-006,0,0
4.95552e+008,0,2.69128e+030,9.57683e+026,1.61622e+014,1.04683e+007,1149.85,8.25081e-006,0,0
4.96944e+008,0,2.69621e+030,9.57723e+026,1.60464e+014,1.04682e+007,1141.59,8.1913e-006,0,0
4.98336e+008,0,2.70114e+030,9.57763e+026,1.59319e+014,1.04682e+007,1133.42,8.13244e-006,0,0
4.99728e+008,0,2.70605e+030,9.57803e+026,1.58186e+014,1.04681e+007,1125.34,8.07423e-006,0,0
5.0112e+008,0,2.71096e+030,9.57842e+026,1.57065e+014,1.0468e+007,1117.34,8.01665e-006,0,0
5.02512e+008,0,2.71586e+030,9.57881e+026,1.55957e+014,1.04679e+007,1109.44,7.95969e-006,0,0
5.03904e+008,0,2.72075e+030,9.5792e+026,1.5486e+014,1.04679e+007,1101.61,7.90336e-006,0,0
5.05296e+008,0,2.72564e+030,9.57958e+026,1.53775e+014,1.04678e+007,1093.87,7.84763e-006,0,0
5.06688e+008,0,2.73052e+030,9.57996e+026,1.52702e+014,1.04677e+007,1086.22,7.7925e-006,0,0
5.0808e+008,0,2.73539e+030,9.58034e+026,1.5164e+014,1.04677e+007,1078.64,7.73796e-006,0,0
5.09472e+008,0,2.74025e+030,9.58071e+026,1.50589e+014,1.04676e+007,1071.15,7.684e-006,0,0
5.10864e+008,0,2.74511e+030,9.58108e+026,1.4955e+014,1.04675e+007,1063.73,7.63062e-006,0,0
5.12256e+008,0,2.74996e+030,9.58145e+026,1.48521e+014,1.04675e+007,1056.4,7.57781e-006,0,0
5.13648e+008,0,2.7548e+030,9.58182e+026,1.47503e+014,1.04674e+007,1049.14,7.52555e-006,0,0
5.1504e+008,0,2.75963e+030,9.58218e+026,1.46496e+014,1.04674e+007,1041.96,7.47385e-006,0,0
5.16432e+008,0,2.76446e+030,9.58254e+026,1.455e+014,1.04673e+007,1034.85,7.42268e-006,0,0
5.17824e+008,0,2.76928e+030,9.58289e+026,1.44514e+014,1.04672e+007,1027.81,7.37206e-006,0,0
5.19216e+008,0,2.7741e+030,9.58324e+026,1.43538e+014,1.04672e+007,1020.85,7.32196e-006,0,0
5.20608e+008,0,2.7789e+030,9.58359e+026,1.42572e+014,1.04671e+007,1013.97,7.27239e-006,0,0
5.22e+008,0,2.7837e+030,9.58394e+026,1.41616e+014,1.04671e+007,1007.15,7.22333e-006,0,0
5.23392e+008,0,2.7885e+030,9.58428e+026,1.4067e+014,1.0467e+007,1000.4,7.17478e-006,0,0
5.24784e+008,0,2.79328e+030,9.58462e+026,1.39733e+014,1.04669e+007,993.724,7.12673e-006,0,0
5.26176e+008,0,2.79807e+030,9.58496e+026,1.38806e+014,1.04669e+007,987.114,7.07917e-006,0,0
5.27568e+008,0,2.80284e+030,9.5853e+026,1.37889e+014,1.04668e+007,980.572,7.0321e-006,0,0
5.2896e+008,0,2.80761e+030,9.58563e+026,1.36981e+014,1.04668e+007,974.096,6.98551e-006,0,0
5.30352e+008,0,2.81237e+030,9.58596e+026,1.36082e+014,1.04667e+007,967.686,6.9394e-006,0,0
5.31744e+008,0,2.81712e+030,9.58629e+026,1.35192e+014,1.04667e+007,961.341,6.89375e-006,0,0
5.33136e+008,0,2.82187e+030,9.58662e+026,1.34311e+014,1.04666e+007,955.059,6.84856e-006,0,0
5.34528e+008,0,2.82661e+030,9.58694e+026,1.33439e+014,1.04666e+007,948.841,6.80383e-006,0,0
5.3592e+008,0,2.83135e+030,9.58726e+026,1.32576e+014,1.04665e+007,942.685,6.75955e-006,0,0
5.37312e+008,0,2.83608e+030,9.58758e+026,1.31721e+014,1.04665e+007,936.59,6.71572e-006,0,0
5.38704e+008,0,2.8408e+030,9.58789e+026,1.30875e+014,1.04664e+007,930.556,6.67232e-006,0,0
5.40096e+008,0,2.84552e+030,9.5882e+026,1.30037e+014,1.04664e+007,924.582,6.62935e-006,0,0
5.41488e+008,0,2.85023e+030,9.58851e+026,1.29207e+014,1.04663e+007,918.666,6.58681e-006,0,0
5.4288e+008,0,2.85494e+030,9.58882e+026,1.28386e+014,1.04663e+007,912.809,6.54469e-006,0,0
5.44272e+008,0,2.85964e+030,9.58913e+026,1.27572e+014,1.04662e+007,907.01,6.50299e-006,0,0
5.45664e+008,0,2.86433e+030,9.58943e+026,1.26767e+014,1.04662e+007,901.267,6.46169e-006,0,0
5.47056e+008,0,2.86902e+030,9.58973e+026,1.25969e+014,1.04661e+007,895.58,6.4208e-006,0,0
5.48448e+008,0,2.8737e+030,9.59003e+026,1.25179e+014,1.04661e+007,889.949,6.38032e-006,0,0
5.4984e+008,0,2.87838e+030,9.59033e+026,1.24397e+014,1.0466e+007,884.373,6.34022e-006,0,0
5.51232e+008,0,2.88305e+030,9.59062e+026,1.23622e+014,1.0466e+007,878.85,6.30052e-006,0,0
5.52624e+008,0,2.88772e+030,9.59091e+026,1.22855e+014,1.04659e+007,873.38,6.26119e-006,0,0
5.54016e+008,0,2.89238e+030,9.5912e+026,1.22095e+014,1.04659e+007,867.964,6.22225e-006,0,0
5.55408e+008,0,2.89703e+030,9.59149e+026,1.21342e+014,1.04658e+007,862.599,6.18369e-006,0,0
5.568e+008,0,2.90168e+030,9.59178e+026,1.20597e+014,1.04658e+007,857.285,6.14549e-006,0,0
5.58192e+008,0,2.90632e+030,9.59206e+026,1.19858e+014,1.04657e+007,852.022,6.10766e-006,0,0
5.59584e+008,0,2.91096e+030,9.59234e+026,1.19127e+014,1.04657e+007,846.809,6.07019e-006,0,0
5.60976e+008,0,2.9156e+030,9.59262e+026,1.18403e+014,1.04657e+007,841.645,6.03307e-006,0,0
5.62368e+008,0,2.92022e+030,9.5929e+026,1.17685e+014,1.04656e+007,836.53,5.99631e-006,0,0
5.6376e+008,0,2.92485e+030,9.59318e+026,1.16974e+014,1.04656e+007,831.463,5.9599e-006,0,0
5.65152e+008,0,2.92946e+030,9.59345e+026,1.1627e+014,1.04655e+007,826.444,5.92382e-006,0,0
5.66544e+008,0,2.93408e+030,9.59372e+026,1.15572e+014,1.04655e+007,821.472,5.88809e-006,0,0
5.67936e+008,0,2.93868e+030,9.59399e+026,1.14881e+014,1.04655e+007,816.546,5.85269e-006,0,0
5.69328e+008,0,2.94329e+030,9.59426e+026,1.14196e+014,1.04654e+007,811.666,5.81762e-006,0,0
5.7072e+008,0,2.94788e+030,9.59452e+026,1.13518e+014,1.04654e+007,806.831,5.78288e-006,0,0
5.72112e+008,0,2.95247e+030,9.59479e+026,1.12846e+014,1.04653e+007,802.041,5.74846e-006,0,0
5.73504e+008,0,2.95706e+030,9.59505e+026,1.1218e+014,1.04653e+007,797.295,5.71436e-006,0,0
5.74896e+008,0,2.96164e+030,9.59531e+026,1.1152e+014,1.04653e+007,792.592,5.68057e-006,0,0
5.76288e+008,0,2.96622e+030,9.59557e+026,1.10866e+014,1.04652e+007,787.933,5.6471e-006,0,0
5.7768e+008,0,2.97079e+030,9.59582e+026,1.10218e+014,1.04652e+007,783.316,5.61393e-006,0,0
5.79072e+008,0,2.97536e+030,9.59608e+026,1.09576e+014,1.04651e+007,778.742,5.58106e-006,0,0
5.80464e+008,0,2.97992e+030,9.59633e+026,1.0894e+014,1.04651e+007,774.209,5.5485e-006,0,0
5.81856e+008,0,2.98448e+030,9.59658e+026,1.0831e+014,1.04651e+007,769.717,5.51623e-006,0,0
5.83248e+008,0,2.98904e+030,9.59683e+026,1.07685e+014,1.0465e+007,765.265,5.48425e-006,0,0
5.8464e+008,0,2.99359e+030,9.59708e+026,1.07066e+014,1.0465e+007,760.854,5.45256e-006,0,0
5.86032e+008,0,2.99813e+030,9.59733e+026,1.06452e+014,1.0465e+007,756.482,5.42116e-006,0,0
5.87424e+008,0,3.00267e+030,9.59757e+026,1.05844e+014,1.04649e+007,752.15,5.39004e-006,0,0
5.88816e+008,0,3.00721e+030,9.59782e+026,1.05242e+014,1.04649e+007,747.856,5.3592e-006,0,0
5.90208e+008,0,3.01174e+030,9.59806e+026,1.04644e+014,1.04649e+007,743.6,5.32863e-006,0,0
5.916e+008,0,3.01626e+030,9.5983e+026,1.04052e+014,1.04648e+007,739.382,5.29834e-006,0,0
5.92992e+008,0,3.02079e+030,9.59854e+026,1.03465e+014,1.04648e+007,735.202,5.26831e-006,0,0
5.94384e+008,0,3.0253e+030,9.59877e+026,1.02884e+014,1.04648e+007,731.058,5.23855e-006,0,0
5.95776e+008,0,3.02982e+030,9.59901e+026,1.02307e+014,1.04647e+007,726.951,5.20905e-006,0,0
5.97168e+008,0,3.03433e+030,9.59924e+026,1.01736e+014,1.04647e+007,722.88,5.17982e-006,0,0
5.9856e+008,0,3.03883e+030,9.59947e+026,1.01169e+014,1.04647e+007,718.844,5.15084e-006,0,0
5.99952e+008,0,3.04333e+030,9.5997e+026,1.00608e+014,1.04646e+007,714.844,5.12211e-006,0,0
6.01344e+008,0,3.04783e+030,9.59993e+026,1.00051e+014,1.04646e+007,710.878,5.09363e-006,0,0
6.02736e+008,0,3.05232e+030,9.60016e+026,9.94994e+013,1.04646e+007,706.947,5.06541e-006,0,0
6.04128e+008,0,3.05681e+030,9.60039e+026,9.89524e+013,1.04645e+007,703.05,5.03742e-006,0,0
6.0552e+008,0,3.06129e+030,9.60061e+026,9.841e+013,1.04645e+007,699.187,5.00968e-006,0,0
6.06912e+008,0,3.06577e+030,9.60083e+026,9.78723e+013,1.04645e+007,695.356,4.98218e-006,0,0
6.08304e+008,0,3.07025e+030,9.60106e+026,9.73392e+013,1.04645e+007,691.559,4.95492e-006,0,0
6.09696e+008,0,3.07472e+030,9.60128e+026,9.68107e+013,1.04644e+007,687.794,4.92788e-006,0,0
6.11088e+008,0,3.07919e+030,9.6015e+026,9.62866e+013,1.04644e+007,684.061,4.90108e-006,0,0
6.1248e+008,0,3.08366e+030,9.60171e+026,9.5767e+013,1.04644e+007,680.36,4.87451e-006,0,0
6.13872e+008,0,3.08812e+030,9.60193e+026,9.52518e+013,1.04643e+007,676.691,4.84817e-006,0,0
6.15264e+008,0,3.09257e+030,9.60214e+026,9.4741e+013,1.04643e+007,673.052,4.82205e-006,0,0
6.16656e+008,0,3.09703e+030,9.60236e+026,9.42344e+013,1.04643e+007,669.444,4.79615e-006,0,0
6.18048e+008,0,3.10148e+030,9.60257e+026,9.37321e+013,1.04643e+007,665.867,4.77047e-006,0,0
6.1944e+008,0,3.10592e+030,9.60278e+026,9.32341e+013,1.04642e+007,662.319,4.745e-006,0,0
6.20832e+008,0,3.11036e+030,9.60299e+026,9.27401e+013,1.04642e+007,658.802,4.71975e-006,0,0
6.22224e+008,0,3.1148e+030,9.6032e+026,9.22503e+013,1.04642e+007,655.313,4.69471e-006,0,0
6.23616e+008,0,3.11924e+030,9.60341e+026,9.17646e+013,1.04641e+007,651.854,4.66988e-006,0,0
6.25008e+008,0,3.12367e+030,9.60361e+026,9.12828e+013,1.04641e+007,648.423,4.64525e-006,0,0
6.264e+008,0,3.12809e+030,9.60382e+026,9.08051e+013,1.04641e+007,645.021,4.62083e-006,0,0
6.27792e+008,0,3.13252e+030,9.60402e+026,9.03313e+013,1.04641e+007,641.647,4.59661e-006,0,0
6.29184e+008,0,3.13694e+030,9.60422e+026,8.98614e+013,1.0464e+007,638.3,4.57259e-006,0,0
6.30576e+008,0,3.14135e+030,9.60442e+026,8.93953e+013,1.0464e+007,634.981,4.54877e-006,0,0
6.31968e+008,0,3.14577e+030,9.60462e+026,8.8933e+013,1.0464e+007,631.689,4.52515e-006,0,0
6.3336e+008,0,3.15018e+030,9.60482e+026,8.84746e+013,1.0464e+007,628.425,4.50172e-006,0,0
6.34752e+008,0,3.15458e+030,9.60502e+026,8.80198e+013,1.04639e+007,625.186,4.47848e-006,0,0
6.36144e+008,0,3.15899e+030,9.60521e+026,8.75687e+013,1.04639e+007,621.974,4.45542e-006,0,0
6.37536e+008,0,3.16338e+030,9.60541e+026,8.71213e+013,1.04639e+007,618.788,4.43256e-006,0,0
6.38928e+008,0,3.16778e+030,9.6056e+026,8.66774e+013,1.04639e+007,615.628,4.40988e-006,0,0
6.4032e+008,0,3.17217e+030,9.6058e+026,8.62372e+013,1.04638e+007,612.493,4.38739e-006,0,0
6.41712e+008,0,3.17656e+030,9.60599e+026,8.58005e+013,1.04638e+007,609.383,4.36507e-006,0,0
6.43104e+008,0,3.18095e+030,9.60618e+026,8.53672e+013,1.04638e+007,606.299,4.34294e-006,0,0
6.44496e+008,0,3.18533e+030,9.60637e+026,8.49374e+013,1.04638e+007,603.239,4.32098e-006,0,0
6.45888e+008,0,3.18971e+030,9.60656e+026,8.45111e+013,1.04637e+007,600.203,4.29919e-006,0,0
6.4728e+008,0,3.19409e+030,9.60674e+026,8.40881e+013,1.04637e+007,597.191,4.27759e-006,0,0
6.48672e+008,0,3.19846e+030,9.60693e+026,8.36685e+013,1.04637e+007,594.204,4.25615e-006,0,0
6.50064e+008,0,3.20283e+030,9.60711e+026,8.32521e+013,1.04637e+007,591.24,4.23488e-006,0,0
6.51456e+008,0,3.2072e+030,9.6073e+026,8.28391e+013,1.04637e+007,588.299,4.21378e-006,0,0
6.52848e+008,0,3.21156e+030,9.60748e+026,8.24293e+013,1.04636e+007,585.381,4.19285e-006,0,0
6.5424e+008,0,3.21593e+030,9.60766e+026,8.20227e+013,1.04636e+007,582.487,4.17208e-006,0,0
6.55632e+008,0,3.22028e+030,9.60784e+026,8.16193e+013,1.04636e+007,579.615,4.15148e-006,0,0
6.57024e+008,0,3.22464e+030,9.60802e+026,8.1219e+013,1.04636e+007,576.765,4.13103e-006,0,0
6.58416e+008,0,3.22899e+030,9.6082e+026,8.08218e+013,1.04636e+007,573.938,4.11075e-006,0,0
6.59808e+008,0,3.23334e+030,9.60838e+026,8.04277e+013,1.04635e+007,571.132,4.09062e-006,0,0
6.612e+008,0,3.23769e+030,9.60856e+026,8.00367e+013,1.04635e+007,568.349,4.07065e-006,0,0
6.62592e+008,0,3.24203e+030,9.60873e+026,7.96486e+013,1.04635e+007,565.586,4.05083e-006,0,0
6.63984e+008,0,3.24637e+030,9.60891e+026,7.92636e+013,1.04635e+007,562.845,4.03117e-006,0,0
6.65376e+008,0,3.25071e+030,9.60908e+026,7.88815e+013,1.04634e+007,560.125,4.01166e-006,0,0
6.66768e+008,0,3.25504e+030,9.60926e+026,7.85023e+013,1.04634e+007,557.426,3.9923e-006,0,0
6.6816e+008,0,3.25938e+030,9.60943e+026,7.8126e+013,1.04634e+007,554.748,3.97308e-006,0,0
6.69552e+008,0,3.26371e+030,9.6096e+026,7.77526e+013,1.04634e+007,552.09,3.95402e-006,0,0
6.70944e+008,0,3.26803e+030,9.60977e+026,7.7382e+013,1.04634e+007,549.452,3.9351e-006,0,0
6.72336e+008,0,3.27236e+030,9.60994e+026,7.70143e+013,1.04633e+007,546.834,3.91632e-006,0,0
6.73728e+008,0,3.27668e+030,9.61011e+026,7.66493e+013,1.04633e+007,544.236,3.89768e-006,0,0
6.7512e+008,0,3.281e+030,9.61027e+026,7.6287e+013,1.04633e+007,541.658,3.87919e-006,0,0
6.76512e+008,0,3.28531e+030,9.61044e+026,7.59275e+013,1.04633e+007,539.099,3.86084e-006,0,0
6.77904e+008,0,3.28963e+030,9.61061e+026,7.55706e+013,1.04633e+007,536.559,3.84262e-006,0,0
6.79296e+008,0,3.29394e+030,9.61077e+026,7.52165e+013,1.04633e+007,534.039,3.82454e-006,0,0
6.80688e+008,0,3.29824e+030,9.61094e+026,7.48649e+013,1.04632e+007,531.537,3.80659e-006,0,0
6.8208e+008,0,3.30255e+030,9.6111e+026,7.4516e+013,1.04632e+007,529.053,3.78878e-006,0,0
6.83472e+008,0,3.30685e+030,9.61126e+026,7.41697e+013,1.04632e+007,526.589,3.77111e-006,0,0
6.84864e+008,0,3.31115e+030,9.61142e+026,7.38259e+013,1.04632e+007,524.142,3.75356e-006,0,0
6.86256e+008,0,3.31545e+030,9.61158e+026,7.34847e+013,1.04632e+007,521.714,3.73614e-006,0,0
6.87648e+008,0,3.31975e+030,9.61174e+026,7.3146e+013,1.04631e+007,519.303,3.71886e-006,0,0
6.8904e+008,0,3.32404e+030,9.6119e+026,7.28097e+013,1.04631e+007,516.91,3.7017e-006,0,0
6.90432e+008,0,3.32833e+030,9.61206e+026,7.2476e+013,1.04631e+007,514.535,3.68466e-006,0,0
6.91824e+008,0,3.33262e+030,9.61222e+026,7.21446e+013,1.04631e+007,512.177,3.66775e-006,0,0
6.93216e+008,0,3.3369e+030,9.61237e+026,7.18157e+013,1.04631e+007,509.837,3.65097e-006,0,0
6.94608e+008,0,3.34119e+030,9.61253e+026,7.14892e+013,1.04631e+007,507.513,3.6343e-006,0,0
6.96e+008,6.897,3.34547e+030,9.61268e+026,7.1165e+013,1.0463e+007,505.206,3.61776e-006,0,2.018
